微博ID,用户id,用户昵称,微博链接,是否为原创微博,内容,转发理由,原始用户,发布位置,发布时间,信息采集时间,关键词,发布工具,转发数,评论数,点赞数
IzXTCetzv,5060137674,杨肉白开水不怕死猪烫,weibo.cn/5060137674/IzXTCetzv,True,地铁二号线去往北客站的列车，这素质！@西安地铁 @西安地铁运营分公司 渭南·渭南火车站  显示地图 原图 ,/,/,无,2020-03-23 19:09,2020/03/23 19:10:04,地铁,Android,0,0,1
IzXTB5zEq,2968998183,8分SCI我可以,weibo.cn/2968998183/IzXTB5zEq,False,一个久违的互（抽）动（奖）昨晚文广#廿廿同行# 演出季年度发布，听到剧场🔔，🐸瞬间泪目，真的是很久很久没有进过剧场了！掐指一算，🐸距离上次进剧场已经过去将近70天嘞…大家是不是也都很想念剧场了呢？来说说疫情前你在剧场看的最后一部剧是什么吧！当时拍下的最后一张照片又是什么呢？❗️小福利❗️关注🐸，转发本条微博，并分享#我的最后一张剧场照片#和它背后的故事～🐸会在一周后在@微博抽奖平台 随机抽两位幸运的小朋友，赠送50元的看剧补贴🧧，还有一位最幸运的小朋友，送出拍立得📷一个！（在这里感谢不愿意透露姓名的金主NI的大力支持）附加要求：抽中拍立得📷的“观剧工作者”，需要用拍立得拍下你“复工”后的第一场剧，并艾特🐸哦！👭友情提示：除特殊说明外，大家在剧场演出过程中不可以拍照录像哦～一般来说谢幕是可以拍摄的！疫情就快要过去啦，期待和大家在剧场重逢🌸 #想在剧场见你# [组图共3张] 原图 ,1.4尾场的死亡偏角，那天有全卡彩蛋。 散场一路暴走的我，那天拼命赶最后一班16号线地铁回宿舍。 查看图片  ,挖金矿科考小组,无,2020-03-23 19:09,2020/03/23 19:10:04,地铁,Share微博客户端,0,0,0
IzXTAcaeX,5865556240,Dreambot-94,weibo.cn/5865556240/IzXTAcaeX,True,#吴世勋##吴世勋0412生日快乐# 🐥吴世勋🐥【历代爱豆第一人】首尔地铁Metro【有声】新媒体电子大屏2️⃣0️⃣0️⃣块全包❗采用【声音传达】& 【视觉传达】双管齐下❗️覆盖【3️⃣6️⃣1️⃣6️⃣万】人流量❗ 全天密集播放吴世勋生日祝福🎂❤️@wu世勋-EXO  原图 ,/,/,无,2020-03-23 19:09,2020/03/23 19:10:04,地铁,软萌小勋妮iPhone 7(亮黑),0,0,0
IzXTuAesx,5526016565,大山里的放牛郎,weibo.cn/5526016565/IzXTuAesx,False,新闻就怕对比着看，原来是有矿泉水喝的，身份不够而已......  [组图共3张] 原图 ,//@LoveRitsu929_星天才:想起南京地铁： 治不了洋人还治不了你？//@Kitaro_绮太郎://@98兔子:有些人跪的太久，都不知道怎么站起来了？  ,唐达克说bot,无,2020-03-23 19:09,2020/03/23 19:10:04,地铁,OnePlus 5T,0,0,0
IzXTuzc80,5037061354,Leoanen,weibo.cn/5037061354/IzXTuzc80,False,小新坐地铁，把地铁里不文明的人全都讽刺了一遍（by蜡笔小新那些事儿）蜡笔小新那些事儿的微博视频  ,转发微博  ,北京人不知道的北京事儿,无,2020-03-23 19:09,2020/03/23 19:10:04,地铁,HUAWEI Mate 20 Pro,0,0,0
IzXU4A8ZK,6510607759,迎江反邪教,weibo.cn/6510607759/IzXU4A8ZK,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。（楚天都市报）http://t.cn/A6ze0u3D ,转发微博  ,安徽反邪教,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,HUAWEI P20 Pro,0,0,0
IzXU1obhC,1857742484,Cindy玲0,weibo.cn/1857742484/IzXU1obhC,True,坐地铁上班好累啊，想我们家拖拉机了  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,nova4自拍极点全面屏,0,0,0
IzXU12Yc2,5674102533,yourbottledgirl,weibo.cn/5674102533/IzXU12Yc2,True,下班前的哭诉：我不要矫情。从公司到地铁站的途中，拒绝小吃摊的香味，拒绝多看一眼卖水果的大货车，拒绝身旁递过来的房产传单，拒绝可能产生的一些没有用的感情。上了地铁后发现我对地铁线都能有很多感情，很难不矫情。  原图 ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,iPhone客户端,0,0,0
IzXTZivuv,6603672662,粥一丝,weibo.cn/6603672662/IzXTZivuv,False,"带口罩的三名中国人被白人种族主义者轰出地铁的时候, 同一车厢的人做出了什么反应 ？ 默认&制止 ？ 我翻译了这个结果让人非常意外的社会调查 👇🏼  云登_十尼贝格的微博视频 比利时·布鲁塞尔  ",//@深夜一只猫:想象一下，我们中的仇视穆斯林，仇视黑人的人，当我们作为中国人被白人至上主义歧视，区隔和仇视的时候，感受如何？己所不欲勿施于人，要保持价值观的一致性，就必须一视同仁！坚定反对任何基于民族、宗教、地域的歧视。  ,云登_十尼贝格,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,🐋iPhone XS,0,0,0
IzXTXwQo1,5812374058,永有力量,weibo.cn/5812374058/IzXTXwQo1,True,期待不戴坐地铁的日子乌云乌云快走开  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,Android,0,0,0
IzXTWkBWv,2497794150,湖南工业大学学生会,weibo.cn/2497794150/IzXTWkBWv,True,#菌菌快报##武汉地铁已做好恢复运营准备#汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀😎具体运营恢复时间目前仍未最终确定🧐相信很快就能正常运转啦 湖南工业大学学生会的微博视频  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,企鹅男孩的iPhone XR,0,0,0
IzXTUiqs4,3581941013,乙炔粽子,weibo.cn/3581941013/IzXTUiqs4,True,地铁司机好像失误了。还没到站就开始播报，列车速度也慢了下来。这时候车窗外的广告就一目了然了。以前是连续起来的，现在看上去就是一根一根的棒子。我原本以为是像胶卷连起来，列车向前，就像放电影一样产生连续的画面。没想到这个东西不是这样的。听说好像是以一定的频率在闪动，列车前行，产生视觉延迟，反应不过来，影像被拖动，点动成线线动成面，棍子就被拖成了画面。频率，速度，间距安排好像都挺重要。 ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,微博国际版,0,0,0
IzXTQ8f29,6438990419,链家superman201712,weibo.cn/6438990419/IzXTQ8f29,True,#上海租房# 1地铁:10号线航中路地铁口15分钟直达宋园路/虹桥路/东华大学20分钟直达交通大学/上海图书馆/上海音乐学院22分钟达虹桥火车站/半小时可达新天地，整租/独立厨卫/精装loft一房2200起[天啊]2、外籍:欧美日韩可以接待3、停车位:200/月 地下停车位4、物业/网络/保洁:50/月5、水6.5一吨，电费1.3一度6、租期:一个月起租（半年以下租期需要上浮200元）7、项目户型:LOFT8、租金:内窗房1980(特价房)内窗房2200（首月减半）小窗房2350(首月减半)半窗房2550(首月减半)朝北明窗:2800-3000(有独立厨房)朝南明窗:2900-3400(有独立厨房)9、公区:公共厨房、晾晒区、休息室 [组图共12张] 原图 ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,微博 weibo.com,0,0,0
IzXTPvoNQ,7147417339,fqtkid520,weibo.cn/7147417339/IzXTPvoNQ,True,地铁好多人啊  原图 ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,realme X2 6400万鹰眼,0,0,0
IzXTOnGzd,3147973405,沈铁长春站,weibo.cn/3147973405/IzXTOnGzd,False,#沈铁微分享# 【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。@楚天视频 http://t.cn/A6ze0u3D http://t.cn/A6ze0u3D ,#沈铁微分享# 【#武汉地铁已做好恢复运营准备#】  ,沈阳铁路,无,2020-03-23 19:10,2020/03/23 19:11:15,地铁,360安全浏览器,0,0,0
IzXUo8nxZ,1733474893,两元里美,weibo.cn/1733474893/IzXUo8nxZ,False,"【theqoo】""博士房""运营者博士长相公开赵周彬（音译） 25岁 1995年生 仁荷工业专科大学 信息通讯专业  [组图共3张] 原图 ",//@想要六便士也想要芝士:出乎意料又好像意料之中，像几乎所有穷凶极恶的魔鬼一样，长着一张普通的脸。就是这么在地铁上，在街道上，在商场里，任何一次擦肩而过你都不会有记忆的一张脸，你不会想到他是魔鬼本身。  ,哎一股清流,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,无,0,0,0
IzXUnvjF1,1607182897,莱曼老王子,weibo.cn/1607182897/IzXUnvjF1,False,小新坐地铁，把地铁里不文明的人全都讽刺了一遍（by蜡笔小新那些事儿）蜡笔小新那些事儿的微博视频  ,转发微博  ,北京人不知道的北京事儿,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,微博 weibo.com,0,0,0
IzXUmlC70,6600956226,春野桜颂,weibo.cn/6600956226/IzXUmlC70,False,我 失 语 了  [组图共9张] 原图 ,我的妈呀//@·煙燻茶·:感谢现在还隔离在家哇这种程度在公交地铁上都不好意思打开吧蒙眼/调教/控制。。我的西樱强制爱之梦圆满了。。我今天就能飞升圆寂了  ,深海白玫瑰,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,iPhone客户端,0,0,0
IzXUh2DBS,1352091841,番茄那个芒果汁,weibo.cn/1352091841/IzXUh2DBS,True,地铁上大家对挨着坐没有任何想法，好怕。  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,iPhone 8,0,0,0
IzXUgs7ab,1569912664,爱婕恋英,weibo.cn/1569912664/IzXUgs7ab,False,【#老人不能出示健康码被乘客赶下公交#？目击者：他用的老年机】3月20日，江苏镇江。浦先生乘坐的7路公交车上有多名老人因老年机无法出示健康码，被其他乘客赶下车。他说，因为此事司机无法正常发车，平时20分钟左右能到的路程走了一个半小时，期间五六个老人被赶下车。@一手Video http://t.cn/A6z3YGOR ,//@-7-SumeragiZucchero-7-:前天坐地铁看到有老人家因为没有安康码被拦在进站口了 唉//@加油可以再胖点:  ,新闻晨报,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,iPhone客户端,0,0,0
IzXUg9fOp,6074024034,全国探店,weibo.cn/6074024034/IzXUg9fOp,False,在杭州最爱的古着店开到宁波来啦~~太喜欢大娃家的装修风格了！衣服也都超级好看！！！@大娃古着杂货  #宁波古着#  #宁波古着店#  [组图共9张] 原图 ,#宁波探店# 大娃古着杂货   地址：宁波市鼓楼街道公园路76弄4号(鼓楼地铁站E出口步行300米)  ,胡溜溜-,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,微博 weibo.com,0,0,0
IzXUfgZOR,5907409559,QQ糖要草莓味的,weibo.cn/5907409559/IzXUfgZOR,True,飞最终还是意识到 只有麦麸是自己起家的发射器 但是吧 卖的全不是我要买的.......所以看热闹看到地铁老爷爷  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,荣耀8青春版 颜值担当,0,0,0
IzXUdcq5y,2619602065,你笑起来真好看ohh,weibo.cn/2619602065/IzXUdcq5y,True,1.年后第一次做地铁竟然做过站了2.吃上了彭浦第一炸，好吃3.1是因为2导致的  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,HUAWEI nova 3,0,0,0
IzXUd9LiD,1881993145,哈哈是小鱼啊,weibo.cn/1881993145/IzXUd9LiD,True,北京公交车限流政策真的是懒政啊！大风天等了20多分钟等来一辆车，不让上，原因是超员，其实就是所有座位都满了。下一趟车还得十几分钟…这又不是地铁两三分钟一趟，而且在室内没有风吹雨淋的。公交也没有区间车，那我们这种短途的怎么办？  ,/,/,无,2020-03-23 19:10,2020/03/23 19:11:51,地铁,iPhone客户端,0,0,0
IzXUCjVsG,5874833420,明天爱什么怎么非他不可,weibo.cn/5874833420/IzXUCjVsG,True,唔…两个月前的今天还在武汉地铁上#开学时间# 襄阳  显示地图 原图 ,/,/,#开学时间#,2020-03-23 19:11,2020/03/23 19:12:30,地铁,HUAWEI P20,0,0,0
IzXUB8Qk7,2000016880,楚天交通广播,weibo.cn/2000016880/IzXUB8Qk7,True,【武汉地铁站全面消毒，为恢复运营做准备】3月23日，地铁2号线汉口火车站站点，工作人员对站厅、售票机、闸机、站台等进行全面清洁、消毒，并在两个进站口安装自动红外测温设备，同时对电梯、售票机等设备进行检修。地铁2号线常青车辆段，工作人员对列车进行全面消毒、清洁，为地铁恢复运营做准备。#新冠肺炎防控##新冠肺炎防控#  http://t.cn/A6zDrCnK ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,HUAWEI Mate 9,0,0,0
IzXUAvQwg,5586365052,肥肥ooooo,weibo.cn/5586365052/IzXUAvQwg,False,韩国N号房事件——韩国好乱好恐怖啊，财阀控制的社会好乱，韩国男的好恶心浆果儿事件——我们凭什么和🐔共同体你脑子被几把控制住了知道吗  ,//@牙牙爱米粒://@驱逐bot:商场电梯地铁偷拍，厕所偷拍，酒店偷拍，总有一款适合你//@喵是哈士奇 :呵呵//@全村最聪慧 :天真国女不会以为这二十六万里面没有中国男人吧？我劝你在跟浆果儿割席之前先上黄网中国板块里面看看有没有你  ,全村最聪慧,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,iPhone客户端,0,0,0
IzXUysCSw,2788103222,94號勛夢宇航員,weibo.cn/2788103222/IzXUysCSw,True,#吴世勋头像##吴世勋壁纸# 🐥吴世勋🐥【历代爱豆第一人】首尔地铁Metro【有声】新媒体电子大屏2️⃣0️⃣0️⃣块全包❗采用【声音传达】& 【视觉传达】双管齐下❗️覆盖【3️⃣6️⃣1️⃣6️⃣万】人流量❗ 全天密集播放吴世勋生日祝福🎂❤️  [组图共9张] 原图 ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,吴世勋送的iPhone 11(紫色),0,0,0
IzXUyqWfW,3789515300,Noomor,weibo.cn/3789515300/IzXUyqWfW,True,在地铁上被自己口水呛到连咳好几下  一抬头  身边空了一圈  原图 ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,ꀭꀤꎭꀤꈤiPhone X,0,0,0
IzXUwqln3,2930463895,黑煤象吐泡泡,weibo.cn/2930463895/IzXUwqln3,True,我豆被封印在地铁站了  原图 ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,华为手机 畅享玩不停,0,0,0
IzXUvvRbP,2294720473,那只小盒,weibo.cn/2294720473/IzXUvvRbP,True,上地铁看淘宝的后果：坐反了地铁，坐了5站才发现[Emm][Emm]  原图 ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,同步圈APP,0,0,0
IzXUt7YkL,5344588738,山昼已昏,weibo.cn/5344588738/IzXUt7YkL,True,#吴世勋0412生日快乐# |#吴世勋直拍# |#吴世勋身材# 吴世勋 吴世勋综艺犯人就是你 吴世勋vivi吴世勋喵星人 吴世勋壁纸 吴世勋巴黎时装周吴世勋壁纸无水印  吴世勋Taokaenoi代言人吴世勋独孤rewind姜赫 吴世勋ins吴世勋 osh wsx sehun 54 🐥吴世勋🐥【历代爱豆第一人】首尔地铁Metro【有声】新媒体电子大屏2️⃣0️⃣0️⃣块全包❗采用【声音传达】& 【视觉传达】双管齐下❗️覆盖【3️⃣6️⃣1️⃣6️⃣万】人流量❗ 全天密集播放吴世勋生日祝福🎂❤️@wu世勋-EXO 原图 ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,🐣&🦒Android,0,0,0
IzXUr4YUT,1845833630,已婚少女退网中,weibo.cn/1845833630/IzXUr4YUT,True,吃饱了继续修地铁  [组图共9张] 原图 ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,不打游戏的iPhone 11,0,0,0
IzXUqrIHI,1924726141,Willyoushineforme,weibo.cn/1924726141/IzXUqrIHI,True,很难想象我上班的地方的房价这么贵。没学区没地铁没发展。理想面积在看房之后遭到打击。  ,/,/,无,2020-03-23 19:11,2020/03/23 19:12:30,地铁,iPhone客户端,0,0,0
IzXURoGVi,1602343140,黯嘿魂迫,weibo.cn/1602343140/IzXURoGVi,True,地铁上遇见帅大叔，这个还不错  [组图共4张] 原图 ,/,/,无,2020-03-23 19:12,2020/03/23 19:13:01,地铁,荣耀8X,0,0,0
IzXUR5QSi,1732123034,-撸sir-,weibo.cn/1732123034/IzXUR5QSi,False,小新坐地铁，把地铁里不文明的人全都讽刺了一遍（by蜡笔小新那些事儿）蜡笔小新那些事儿的微博视频  ,转发微博  ,北京人不知道的北京事儿,无,2020-03-23 19:12,2020/03/23 19:13:01,地铁,iPhone客户端,0,0,0
IzXUQthh3,6239397651,即便齐天又如何,weibo.cn/6239397651/IzXUQthh3,True,现在吉安路地铁站出来骑接近40公路回浦东新场。2个多小时回家。到家可能快10点了。 上海·长白新村  显示地图 ,/,/,无,2020-03-23 19:12,2020/03/23 19:13:01,地铁,华为P8,0,0,0
